filing_id,politician,asset_v8_2_cleaned,ticker_v8_2_cleaned,asset_type,transaction_type,transaction_date,amount_min,amount_max,amount_category,location,page,original_pdf_url,ticker_parse_status
20016861,Hon. John McGuire,UnitedHealth Group Incorporated Common Stock,UNH,ST,P,2025-04-10,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20016861.pdf,accepted
20018054,Hon. James Comer,Alphabet Inc. - Class C Capital Stock,GOOG,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Amphenol Corporation Common Stock,APH,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Apple Inc. - Common Stock,AAPL,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Arista Networks, Inc. Common Stock",ANET,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,AT&T Inc.,T,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"BlackRock, Inc. Common Stock",BLK,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"BlackRock, Inc. Common Stock",BLK,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Broadcom Inc. - Common Stock,AVGO,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Churchill Downs, Incorporated - Common Stock",CHDN,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Costco Wholesale Corporation - Common Stock,COST,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Costco Wholesale Corporation - Common Stock,COST,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Dover Corporation Common Stock,DOV,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Home Depot, Inc.",HD,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Home Depot, Inc.",HD,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,Microsoft Corporation - Common Stock,MSFT,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Netflix, Inc. - Common Stock",NFLX,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,NVIDIA Corporation - Common Stock,NVDA,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Palo Alto Networks, Inc.",PANW,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"PayPal Holdings, Inc. - Common Stock",PYPL,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Salesforce, Inc. Common Stock",CRM,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"SoFi Technologies, Inc. - Common Stock",SOFI,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"SoFi Technologies, Inc. - Common Stock",SOFI,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"The Trade Desk, Inc. - Class A Common Stock",TTD,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"Uber Technologies, Inc. Common Stock",UBER,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20018054,Hon. James Comer,"VeriSign, Inc. - Common Stock",VRSN,ST,P,2025-01-02,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20018054.pdf,accepted
20024346,Hon. Rob Bresnahan,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,BABA,ST,P,2025-01-29,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,BABA,ST,P,2025-01-29,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,BABA,ST,P,2025-01-30,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,BABA,ST,P,2025-01-29,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Atlassian Corporation - Class A Common Stock,TEAM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Atlassian Corporation - Class A Common Stock,TEAM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Atlassian Corporation - Class A Common Stock,TEAM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Berkshire Hathaway Inc. New,BRK.B,ST,P,2025-01-13,15001.0,50000.0,"$15,001 - $50,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Berkshire Hathaway Inc. New Common Stock,BRK.B,ST,P,2025-01-13,15001.0,50000.0,"$15,001 - $50,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"CrowdStrike Holdings, Inc. - Class A Common Stock",CRWD,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"CrowdStrike Holdings, Inc. - Class A Common Stock",CRWD,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"CrowdStrike Holdings, Inc. - Class A Common Stock",CRWD,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Intel Corporation - Common Stock,INTC,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,8,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Intel Corporation - Common Stock,INTC,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,8,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Intel Corporation - Common Stock,INTC,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,8,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,Lam Research Corporation - Common Stock,LRCX,ST,P,2025-01-16,1001.0,15000.0,"$1,001 - $15,000",,9,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"ServiceNow, Inc. Common Stock",NOW,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,13,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"ServiceNow, Inc. Common Stock",NOW,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,13,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Take-Two Interactive Software, Inc. - Common Stock",TTWO,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Take-Two Interactive Software, Inc. - Common Stock",TTWO,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Take-Two Interactive Software, Inc. - Common Stock",TTWO,ST,P,2025-02-03,1001.0,15000.0,"$1,001 - $15,000",,14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Zoom Communications, Inc. - Class A Common Stock",ZM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Zoom Communications, Inc. - Class A Common Stock",ZM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20024346,Hon. Rob Bresnahan,"Zoom Communications, Inc. - Class A Common Stock",ZM,ST,P,2025-01-28,1001.0,15000.0,"$1,001 - $15,000",,15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,accepted
20026556,Hon. William R. Keating,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026556.pdf,accepted
20026556,Hon. William R. Keating,"Fiserv, Inc. Common Stock",FI,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026556.pdf,accepted
20026587,Hon. Rick Larsen,Alphabet Inc. - Class A Common Stock,GOOGL,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026587.pdf,accepted
20026587,Hon. Rick Larsen,"Broadridge Financial Solutions, Inc. Common Stock",BR,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026587.pdf,accepted
20026587,Hon. Rick Larsen,Cintas Corporation - Common Stock,CTAS,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026587.pdf,accepted
20026587,Hon. Rick Larsen,"Verisk Analytics, Inc. - Common Stock",VRSK,ST,P,2025-01-07,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026587.pdf,accepted
20026647,Hon. Debbie Dingell,Walt Disney Company,DIS,ST,P,2025-01-15,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026647.pdf,accepted
20026650,Hon. Robert E. Latta,"Farmers & Merchants Bancorp, Inc.",FMAO,ST,P,2025-01-20,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026650.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Advanced Micro Devices, Inc.",AMD,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Advanced Micro Devices, Inc.",AMD,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Advanced Micro Devices, Inc.",AMD,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Advanced Micro Devices, Inc.",AMD,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Advanced Micro Devices, Inc.",AMD,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Alphabet Inc. - Class C Capital Stock,GOOG,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Alphabet Inc. - Class C Capital Stock,GOOG,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,1,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Alphabet Inc. - Class C Capital Stock,GOOG,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Amazon.com, Inc. - Common Stock",AMZN,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,ASML Holding N.V. - New York Registry Shares,ASML,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Berkshire Hathaway Inc. New Common Stock,BRK.B,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Berkshire Hathaway Inc. New Common Stock,BRK.B,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,2,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Berkshire Hathaway Inc. New Common Stock,BRK.B,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Cardinal Health, Inc. Common Stock",CAH,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Caterpillar, Inc. Common Stock",CAT,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Caterpillar, Inc. Common Stock",CAT,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Caterpillar, Inc. Common Stock",CAT,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Devon Energy Corporation Common Stock,DVN,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Eli Lilly and Company Common Stock,LLY,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Home Depot, Inc.",HD,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Intel Corporation - Common Stock,INTC,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Intel Corporation - Common Stock,INTC,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,3,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,iShares Bitcoin Trust ETF,IBIT,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Johnson & Johnson Common Stock,JNJ,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Johnson & Johnson Common Stock,JNJ,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Johnson & Johnson Common Stock,JNJ,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,JP Morgan Chase & Co. Common Stock,JPM,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,JP Morgan Chase & Co. Common Stock,JPM,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,JP Morgan Chase & Co. Common Stock,JPM,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,JP Morgan Chase & Co. Common Stock,JPM,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Kinder Morgan, Inc. Common Stock",KMI,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Meta Platforms, Inc. - Class A Common Stock",META,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,4,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"NextEra Energy, Inc. Common Stock",NEE,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Norfolk Southern Corporation Common Stock,NSC,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,NVIDIA Corporation - Common Stock,NVDA,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,NVIDIA Corporation - Common Stock,NVDA,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Occidental Petroleum Corporation Common Stock,OXY,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Old Dominion Freight Line, Inc. - Common Stock",ODFL,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Palo Alto Networks, Inc.",PANW,ST,P,2025-01-21,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Palo Alto Networks, Inc.",PANW,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Palo Alto Networks, Inc.",PANW,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,Southern Copper Corporation Common Stock,SCCO,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Tesla, Inc. - Common Stock",TSLA,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,5,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Tesla, Inc. - Common Stock",TSLA,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Tesla, Inc. - Common Stock",TSLA,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"Tesla, Inc. - Common Stock",TSLA,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,The Hershey Company Common Stock,HSY,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
20026658,Hon. Marjorie Taylor Greene,"United Parcel Service, Inc. Common Stock",UPS,ST,P,2025-01-08,1001.0,15000.0,"$1,001 - $15,000",,6,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026658.pdf,accepted
